OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
161452,361031000000.0,361031000000.0,36,103,145805,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,121.6829124,0.0,121.6829124,121.0278878,1374,509.0,463.0,0.612,12,0.025917927,177,0.382289417,274,0.591792657,709,151,187,371,0.212976023,171,22,3,140,6,0,22,3,140,6,0,0,0,0,29,21,121,0.169590643,4.205642263,11.35275534,1.412897499,0.181776286,0.024787675,1.156758186,0.049575351,0.0,0.181776286,0.024787675,1.156758186,0.049575351,0.0,0.0,0.0,0.0,5.618539761,0,0.369330454,0.444388888,0.382775753,0.444388888,0.296259258,0.465464289,0.338271971,0.272794192,0.013423608,0.221359223,0.388636364,4.14619883,0.043015325,32.54116313,0.0,1.50915496,31.03200817,249.0144212,0.0,15.77871504,10.51914336,168.3062938,115.710577,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,120750,134861,-99999,-99999,1.79045e-05,0.098926595,2.26789e-05,0.139845804,-99999.0,-99999.0,-99999.0,-99999.0,9,4,20,1,9.166666667,3029.55442,492447.473
161453,361031000000.0,361031000000.0,36,103,145805,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,237.2214362,0.0,237.2214362,237.2214362,1610,580.0,580.0,0.65,0,0.0,209,0.360344828,371,0.639655172,887,185,247,455,0.208568207,161,20,2,68,69,2,20,2,68,43,2,0,26,0,42,52,67,0.260869565,2.444972972,6.786907734,0.678690773,0.084309413,0.008430941,0.286652004,0.290867474,0.008430941,0.084309413,0.008430941,0.286652004,0.181265238,0.008430941,0.0,0.109602237,0.0,3.123663746,0,0.277586207,0.680531543,0.680531543,0.769742812,0.663252102,0.424951198,0.473820515,0.486823439,0.280021412,0.181818182,0.307251908,5.50931677,0.011005977,18.94417371,0.0,3.483519549,15.46065416,88.15122417,0.0,21.58320969,5.395802422,37.77061695,43.16641938,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,133301,148424,-99999,-99999,1.97655e-05,0.109209226,2.49598e-05,0.153910126,-99999.0,-99999.0,-99999.0,-99999.0,8,14,13,1,8.333333333,4561.503,960022.5135
161454,361032000000.0,361032000000.0,36,103,158006,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,308.7455196,0.0,308.7455196,307.8314154,378,215.0,169.0,0.558,0,0.0,67,0.396449704,102,0.603550296,269,61,72,136,0.226765799,63,1,0,22,40,0,1,0,22,40,0,0,0,0,11,6,46,0.174603175,0.698434238,1.227944846,0.204657474,0.003248531,0.0,0.071467689,0.129941254,0.0,0.003248531,0.0,0.071467689,0.129941254,0.0,0.0,0.0,0.0,0.903091712,0,0.372781065,0.656808046,0.448341241,0.656808046,0.347005374,0.563186092,0.431778172,0.441315942,0.654796799,0.285714286,0.379518072,4.26984127,0.03801246,9.599842835,0.0,0.763953984,8.835888851,26.26784677,0.0,4.145809149,0.0,29.02066405,4.145809149,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,85553,88600,-99999,-99999,1.26856e-05,0.070090824,1.48995e-05,0.09187488,-99999.0,-99999.0,-99999.0,-99999.0,12,5,7,1,5.5,6036.835098,1249478.378
161455,361031000000.0,361031000000.0,36,103,147200,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,50.8578749,0.0,50.8578749,50.8578749,826,265.0,265.0,0.559,14,0.052830189,149,0.562264151,102,0.38490566,380,83,106,191,0.218421053,196,4,3,83,104,2,4,3,83,104,2,0,0,0,75,69,52,0.382653061,5.210599155,16.24133925,3.853877111,0.078650553,0.058987915,1.631998981,2.044914386,0.039325277,0.078650553,0.058987915,1.631998981,2.044914386,0.039325277,0.0,0.0,0.0,9.064476267,0,0.739622642,0.553186984,0.553186984,0.553186984,0.428153467,0.591839832,0.516550584,0.514257296,0.831803561,0.383561644,0.680555556,1.93877551,0.391106448,28.18833337,0.0,4.381972432,23.80636094,184.6463309,0.0,37.75226558,0.0,201.3454164,25.16817705,191.78,0.913520476,1.0,2.33,29.32092627,0.002820823,176806,210189,52146,59666,2.62164e-05,0.144851475,3.53465e-05,0.217958117,4.1844e-06,0.007487973,9.2904e-06,0.022116564,13,6,19,19,15.83333333,2185.67081,205818.3874
161456,361032000000.0,361032000000.0,36,103,158007,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,130.6326273,0.0,130.6326273,130.6326273,3567,0.0,0.0,0.732,0,0.0,0,0.0,0,0.0,763,173,185,405,0.226736566,3670,0,176,0,3483,11,0,3,0,3336,11,0,147,173,664,1326,1680,0.180926431,0.0,27.30558264,28.09405335,0.0,1.347289752,0.0,26.66255798,0.084205609,0.0,0.022965166,0.0,25.53726484,0.084205609,0.0,1.125293145,1.324324585,28.09405335,0,0.0,0.193619747,0.132166039,0.237865794,0.184102423,0.193619747,0.032693199,0.036396774,0.367879441,0.985767583,0.344236409,0.207901907,0.452893585,16.95197054,0.874446931,4.714500875,11.36302273,52.2797416,4.899235461,19.59694184,4.899235461,44.09311915,4.899235461,1107.77,0.088022559,0.335323189,2.33,11.41521862,0.00065321,49107,55383,5897,4370,7.28146e-06,0.040231787,9.3135e-06,0.057430096,4.73199e-07,0.000846787,6.80438e-07,0.00161984,3,2,10,13,8.5,6922.014711,528663.62
161457,361032000000.0,361032000000.0,36,103,158009,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,302.625841,0.0,302.625841,251.5517767,1327,398.0,380.0,0.589,5,0.013157895,49,0.128947368,326,0.857894737,517,110,108,299,0.212765957,62,1,6,47,7,1,1,6,47,7,1,0,0,0,12,23,27,0.193548387,1.582179244,5.275255922,0.246470134,0.003975325,0.023851948,0.186840263,0.027827273,0.003975325,0.003975325,0.023851948,0.186840263,0.027827273,0.003975325,0.0,0.0,0.0,1.828649378,0,0.163157895,0.506623144,0.506623144,0.506623144,0.392114171,0.290122857,0.222187703,0.18899925,6.71127e-05,0.089272858,0.214162349,8.338709677,0.000649889,13.17282262,1.908376611,0.0,11.26444601,52.19170956,0.0,0.0,0.0,78.24844013,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,85061,96458,-99999,-99999,1.26126e-05,0.069687744,1.62209e-05,0.100023332,-99999.0,-99999.0,-99999.0,-99999.0,5,5,10,1,5.333333333,7337.168039,1224712.698
161458,361032000000.0,361032000000.0,36,103,158009,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,293.4599136,0.0,293.4599136,283.7051585,1215,485.0,426.0,0.593,0,0.0,95,0.223004695,331,0.776995305,725,134,144,447,0.184827586,405,242,43,12,48,60,242,43,12,18,60,8,22,0,164,161,80,0.404938272,1.70952126,4.282615115,1.427538372,0.852998237,0.151565802,0.042297433,0.169189733,0.211487166,0.852998237,0.151565802,0.042297433,0.06344615,0.211487166,0.028198289,0.077545294,0.0,3.137059631,0,0.950704225,0.736738349,0.736738349,0.671715909,0.628581655,0.709198401,0.743788658,0.821695177,0.601058906,0.5,0.716814159,1.790123457,0.453788769,16.6360086,2.100230501,0.380750337,14.15502776,47.2748725,4.361754164,0.0,0.0,67.60718954,2.180877082,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,90615,103056,-99999,-99999,1.34362e-05,0.074237958,1.73304e-05,0.10686521,-99999.0,-99999.0,-99999.0,-99999.0,16,13,9,1,8.166666667,4756.88187,1187617.682
161460,361032000000.0,361032000000.0,36,103,158103,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,321.4939028,0.0,321.4939028,319.5681678,1582,473.0,473.0,0.568,41,0.086680761,71,0.150105708,361,0.763213531,921,222,270,429,0.241042345,288,54,7,38,178,11,54,7,38,111,11,7,60,0,78,113,97,0.270833333,1.480122389,4.950430485,0.901216169,0.168978032,0.02190456,0.118910467,0.55700166,0.034421451,0.168978032,0.02190456,0.118910467,0.347343732,0.034421451,0.02190456,0.187753369,0.0,2.381338558,0,0.608879493,0.679463223,0.679463223,0.812353886,0.76018856,0.601171511,0.622478452,0.674024139,0.752082472,0.30802139,0.476426799,3.197916667,0.111034239,13.38889364,0.0,0.580303295,12.80859034,41.15387534,0.0,0.0,3.981412987,37.82342338,11.94423896,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,85719,101411,-99999,-99999,1.27102e-05,0.070226823,1.70538e-05,0.105159407,-99999.0,-99999.0,-99999.0,-99999.0,13,18,9,1,8.5,6103.060953,1301067.594
161461,361032000000.0,361032000000.0,36,103,170001,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,5132.417978,3212.496197,1919.921781,1751.00988,1080,827.0,408.0,0.562,0,0.0,72,0.176470588,336,0.823529412,649,135,200,314,0.208012327,431,28,61,195,113,34,28,61,195,67,34,0,46,0,90,141,200,0.208816705,0.472298877,0.616786925,0.246143671,0.015990772,0.034837039,0.111364306,0.064534188,0.019417366,0.015990772,0.034837039,0.111364306,0.038263633,0.019417366,0.0,0.026270554,0.0,0.718442548,0,1.056372549,0.847814487,0.847814487,0.8604285,0.741391802,0.777853713,0.758223772,0.774879017,0.762831408,0.570483124,0.798148148,1.505800464,0.603022684,6.233555543,0.0,1.472498508,4.761057034,18.23107605,0.0,6.000244445,0.333346914,18.33408025,1.666734568,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,10361,13299,-99999,-99999,1.5363e-06,0.008488434,2.23643e-06,0.013790565,-99999.0,-99999.0,-99999.0,-99999.0,18,17,6,1,8.166666667,22304.55989,20770522.71
161462,361032000000.0,361032000000.0,36,103,158704,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,952.3523107,0.0,952.3523107,730.9918477,1284,662.0,662.0,0.575,0,0.0,465,0.702416918,197,0.297583082,648,134,181,333,0.206790123,1517,3,1411,19,81,3,3,1,19,13,3,0,68,1410,335,219,963,0.220830587,0.905618855,1.756517537,2.075262542,0.004104013,1.930254085,0.025992082,0.110808349,0.004104013,0.004104013,0.001368004,0.025992082,0.017784056,0.004104013,0.0,0.093024293,1.928886081,2.980881397,0,2.291540785,0.188455259,0.188455259,0.170751106,0.159786319,0.460562307,0.609899949,0.669306014,0.957226667,0.916815423,0.598614319,0.427158866,0.563920986,8.221743921,1.172703837,0.576891487,6.472148597,41.45625475,0.0,4.032121261,1.34404042,40.99323282,10.08030315,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,72200,90181,-99999,-99999,1.07056e-05,0.05915114,1.51653e-05,0.093514318,-99999.0,-99999.0,-99999.0,-99999.0,9,2,9,1,5.166666667,11338.29284,3854115.776
161463,361032000000.0,361032000000.0,36,103,158704,4,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,1207.608093,0.0,1207.608093,1205.298478,3559,1200.0,1112.0,0.59,78,0.070143885,539,0.48471223,495,0.445143885,1453,341,484,628,0.234686855,1062,160,15,650,213,24,160,15,650,97,24,0,116,0,151,653,258,0.142184557,0.995604012,2.952795564,0.88110955,0.132747202,0.01244505,0.539285506,0.176719712,0.01991208,0.132747202,0.01244505,0.539285506,0.080477991,0.01991208,0.0,0.096241721,0.0,1.876713562,0,0.955035971,0.654689533,0.654689533,0.665214396,0.573184757,0.673978242,0.712778869,0.702455952,0.978788203,0.45964077,0.844532803,1.368173258,0.691997277,7.757978653,0.0,2.370589411,5.387389242,36.22791222,0.0,12.71935828,2.119893047,26.49866308,7.949598925,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,65038,83944,-99999,-99999,9.64367e-06,0.053283544,1.41165e-05,0.087046783,-99999.0,-99999.0,-99999.0,-99999.0,15,11,8,1,7.333333333,9213.32471,4887123.36
161464,361032000000.0,361032000000.0,36,103,158705,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,305.2139664,0.0,305.2139664,302.61749,955,378.0,258.0,0.525,20,0.07751938,134,0.519379845,104,0.403100775,732,162,262,308,0.221311475,23,0,19,2,2,0,0,0,2,2,0,0,0,19,10,5,8,0.434782609,1.24910163,3.155799091,0.076003538,0.0,0.062785532,0.006609003,0.006609003,0.0,0.0,0.0,0.006609003,0.006609003,0.0,0.0,0.0,0.062785532,1.325105168,0,0.089147287,0.530291033,0.361979944,0.530291033,0.2801638,0.238730501,0.1152979,0.122139741,2.59265e-10,0.047034765,0.060927152,31.82608696,4.1e-14,16.34201974,0.0,0.992673502,15.34934623,97.17405907,0.0,8.387558506,0.0,46.13157178,60.80979917,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,71824,90901,-99999,-99999,1.06499e-05,0.058843095,1.52864e-05,0.094260931,-99999.0,-99999.0,-99999.0,-99999.0,4,3,14,1,6.166666667,5073.942674,1235183.624
161465,361032000000.0,361032000000.0,36,103,158705,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,561.8700647,8.8466742,553.0233905,504.2156876,1342,448.0,418.0,0.531,33,0.078947368,123,0.294258373,262,0.626794258,697,137,255,305,0.196556671,137,7,9,50,60,11,7,9,50,37,11,0,23,0,43,72,22,0.313868613,0.88850865,2.661559394,0.271709118,0.013882948,0.017849504,0.099163912,0.118996694,0.021816061,0.013882948,0.017849504,0.099163912,0.073381295,0.021816061,0.0,0.045615399,0.0,1.160217769,0,0.327751196,0.784615962,0.784615962,0.867485876,0.74747282,0.485868988,0.54557425,0.569865669,0.468138984,0.185260311,0.32853717,5.087591241,0.016779603,7.89527807,0.0,1.900433364,5.994844706,26.62889175,0.0,11.57274739,0.0,23.14549478,3.471824218,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,46873,61061,-99999,-99999,6.95021e-06,0.038401543,1.02683e-05,0.063317969,-99999.0,-99999.0,-99999.0,-99999.0,10,17,7,1,7.166666667,6678.051152,2273856.446
161466,361032000000.0,361032000000.0,36,103,158705,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,232.3891486,0.0,232.3891486,230.6938847,1370,377.0,334.0,0.669,0,0.0,130,0.389221557,204,0.610778443,521,117,194,210,0.224568138,81,12,21,2,22,24,12,21,2,17,24,5,0,0,37,31,13,0.456790123,1.634200233,5.93860562,0.351114639,0.052016984,0.091029721,0.008669497,0.09536447,0.104033967,0.052016984,0.091029721,0.008669497,0.073690727,0.104033967,0.021673743,0.0,0.0,1.985314872,0,0.24251497,0.89390928,0.89390928,0.884192809,0.761868418,0.432230621,0.582431462,0.645270489,0.450869645,0.11164714,0.26910299,6.432098765,0.004373906,11.55776957,0.0,0.581593698,10.97617588,34.89044152,0.0,0.0,2.754001225,19.27800858,19.27800858,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,69147,88641,-99999,-99999,1.02529e-05,0.056649915,1.49063e-05,0.091917396,-99999.0,-99999.0,-99999.0,-99999.0,8,18,8,1,7.333333333,5100.979528,940465.9454
161467,361032000000.0,361032000000.0,36,103,158708,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,59.8374889,0.0,59.8374889,59.8374889,714,577.0,490.0,0.731,49,0.1,328,0.669387755,113,0.230612245,383,97,101,185,0.253263708,10,1,0,9,0,0,1,0,9,0,0,0,0,0,2,8,0,0.2,9.642784325,11.9323189,0.167119312,0.016711931,0.0,0.150407381,0.0,0.0,0.016711931,0.0,0.150407381,0.0,0.0,0.0,0.0,0.0,9.809903637,0,0.020408163,0.468995594,0.201985408,0.468995594,0.156331865,0.095157112,0.027115179,0.016425712,0.0,0.027624309,0.050890585,38.3,0.0,34.95357178,0.0,0.448809676,34.5047621,452.9708799,0.0,0.0,0.0,566.8687076,74.86945195,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,53408,70780,-99999,-99999,7.91921e-06,0.043755458,1.19027e-05,0.073396208,-99999.0,-99999.0,-99999.0,-99999.0,1,2,20,1,7.5,2669.216582,242161.4052
161468,361032000000.0,361032000000.0,36,103,170001,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,2951.193384,1001.236104,1949.95728,1817.842597,511,579.0,228.0,0.485,16,0.070175439,45,0.197368421,167,0.73245614,407,92,95,220,0.226044226,130,3,0,93,22,12,3,0,93,22,12,0,0,0,24,51,55,0.184615385,0.318509425,0.281102446,0.071513342,0.001650308,0.0,0.051159545,0.012102258,0.006601232,0.001650308,0.0,0.051159545,0.012102258,0.006601232,0.0,0.0,0.0,0.390022767,0,0.570175439,0.611092743,0.526366638,0.611092743,0.407395162,0.598235511,0.596998184,0.573809341,0.482075194,0.405616225,0.484171322,3.130769231,0.118745916,5.040356463,0.812031914,1.111238258,3.117086291,10.28814334,1.969273912,2.625698549,0.656424637,9.846369558,1.312849274,-99999.0,0.006340237,0.046363291,0.33,0.108310065,0.000645793,6788,9123,-99999,-99999,1.00651e-06,0.00556119,1.53417e-06,0.009460209,-99999.0,-99999.0,-99999.0,-99999.0,13,6,5,1,5.166666667,17908.97103,11943218.28
161470,361032000000.0,361032000000.0,36,103,170002,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,2948.467376,785.5743896,2162.892987,2032.559221,747,563.0,384.0,0.517,30,0.078125,140,0.364583333,214,0.557291667,318,70,88,160,0.220125786,280,3,2,165,100,10,3,2,165,99,10,0,1,0,43,134,103,0.153571429,0.276990699,0.367516967,0.137757364,0.001475972,0.000983981,0.081178447,0.049199059,0.004919906,0.001475972,0.000983981,0.081178447,0.048707068,0.004919906,0.0,0.000491991,0.0,0.414748063,0,0.729166667,0.54818403,0.54818403,0.503565754,0.43389953,0.587618711,0.579123999,0.562218508,0.928427985,0.545277507,0.936454849,1.135714286,0.873092052,4.426990449,0.679346777,0.662745491,3.084898181,5.723593389,0.887699952,2.367199871,0.0,6.213899662,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,5964,7722,-99999,-99999,8.84327e-07,0.004886114,1.29857e-06,0.008007425,-99999.0,-99999.0,-99999.0,-99999.0,13,6,4,1,4.833333333,19129.21822,11932283.31
161471,361032000000.0,361032000000.0,36,103,170002,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,954.4153486,110.6123382,843.8030104,779.9513474,1466,923.0,566.0,0.578,17,0.030035336,76,0.134275618,473,0.835689046,501,99,153,249,0.19760479,134,8,2,78,38,8,8,2,78,9,8,0,29,0,32,51,51,0.23880597,1.183407149,1.87960442,0.171805588,0.01025705,0.002564263,0.100006238,0.048720988,0.01025705,0.01025705,0.002564263,0.100006238,0.011539181,0.01025705,0.0,0.037181806,0.0,1.355212737,0,0.236749117,0.665855955,0.665855955,0.684740452,0.590009464,0.387012298,0.435909107,0.434475727,0.095625876,0.1675,0.422047244,3.73880597,0.064647492,10.51874808,0.0,2.059314693,8.45943339,40.21791767,0.0,12.13553386,0.0,44.74978109,2.275412598,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,6265,8404,-99999,-99999,9.28959e-07,0.005132713,1.41326e-06,0.008714633,-99999.0,-99999.0,-99999.0,-99999.0,7,11,8,1,6.0,9697.552828,3862465.98
161472,361032000000.0,361032000000.0,36,103,170002,5,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,2935.158076,1283.520426,1651.637651,1492.399106,391,415.0,184.0,0.486,15,0.081521739,80,0.434782609,89,0.483695652,309,51,86,172,0.165048544,225,0,55,16,15,139,0,47,16,10,139,2,3,8,71,71,83,0.315555556,0.27807575,0.26199426,0.150763961,0.0,0.036853413,0.010720993,0.010050931,0.093138625,0.0,0.031492916,0.010720993,0.00670062,0.093138625,0.001340124,0.002010186,0.005360496,0.42883971,0,1.222826087,0.728866257,0.627811222,0.600847298,0.562263873,0.772922345,0.473777772,0.514201919,0.499007173,0.730519481,0.842696629,1.373333333,0.688435716,6.191280863,0.186041934,0.46196605,5.543272879,20.28609604,1.549976776,1.937470969,0.0,19.76220389,5.812412908,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,4510,5839,-99999,-99999,6.68732e-07,0.003694898,9.81918e-07,0.006054824,-99999.0,-99999.0,-99999.0,-99999.0,18,10,6,1,7.0,18804.99239,11878420.45
161475,361031000000.0,361031000000.0,36,103,145902,3,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,254.5013863,0.0,254.5013863,248.49664,2822,643.0,535.0,0.553,42,0.078504673,45,0.08411215,448,0.837383178,1206,274,519,413,0.227197347,157,16,1,21,115,4,16,1,21,21,4,49,45,0,52,56,49,0.331210191,2.587560138,11.35629037,0.631799287,0.064387188,0.004024199,0.084508185,0.462782917,0.016096797,0.064387188,0.004024199,0.084508185,0.084508185,0.016096797,0.197185765,0.181088968,0.0,3.219359425,0,0.293457944,0.531584997,0.531584997,0.83158259,0.778182493,0.407188487,0.498404217,0.540271083,0.654711423,0.105404498,0.230374175,7.681528662,0.00125386,22.16479244,4.645043518,0.126117205,17.39363172,71.27222474,5.029442152,0.0,0.0,65.38274798,27.66193184,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,189223,222759,-99999,-99999,2.80575e-05,0.155024324,3.74603e-05,0.230992736,-99999.0,-99999.0,-99999.0,-99999.0,7,18,12,1,8.5,5656.566213,1029953.572
161483,361031000000.0,361031000000.0,36,103,145808,2,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,297.8629885,0.0,297.8629885,297.8629885,1383,475.0,457.0,0.579,13,0.028446389,140,0.306345733,304,0.665207877,867,182,243,442,0.209919262,618,103,85,153,242,35,103,49,153,159,35,0,83,36,129,255,234,0.208737864,1.594692924,4.643074344,2.074779425,0.345796571,0.285366102,0.513658984,0.812454079,0.117503689,0.345796571,0.164505165,0.513658984,0.533802473,0.117503689,0.0,0.278651606,0.120860937,3.669472349,0,1.352297593,0.898975444,0.898975444,0.921086427,0.861938838,0.844788314,0.749360209,0.79224615,0.562588384,0.617691154,0.832323232,1.402912621,0.668370498,19.08060471,2.980339323,3.810931177,12.28933421,56.59514828,4.297277773,17.18911109,8.594555547,25.78366664,19.33774998,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,137499,151095,-99999,-99999,2.0388e-05,0.112648513,2.54089e-05,0.156679853,-99999.0,-99999.0,-99999.0,-99999.0,19,20,10,1,10.16666667,4727.240396,1205434.277
161484,361031000000.0,361031000000.0,36,103,145901,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,489.1707737,0.0,489.1707737,466.2399,983,315.0,315.0,0.662,0,0.0,123,0.39047619,192,0.60952381,594,136,208,250,0.228956229,2831,80,29,1766,881,75,80,29,1766,698,75,1,182,0,332,786,1713,0.117273048,0.675617853,2.108356664,6.071981398,0.171585486,0.062199739,3.787749611,1.889585168,0.160861393,0.171585486,0.062199739,3.787749611,1.497083368,0.160861393,0.002144819,0.390356981,0.0,6.747599251,0,8.987301587,0.560165252,0.560165252,0.546140344,0.511069928,0.634372926,0.581152796,0.504724637,0.405140157,0.515469324,0.346861314,0.209819852,0.453763043,11.70672325,0.0,0.761317377,10.94540588,38.82750365,0.0,11.77502891,1.308336545,28.78340399,10.46669236,-99999.0,0.108791773,0.376167698,4.67,6.109931665,0.004750763,175636,205624,-99999,-99999,2.60429e-05,0.143892932,3.45788e-05,0.213224383,-99999.0,-99999.0,-99999.0,-99999.0,14,9,8,1,6.833333333,7376.55424,1979646.521
161485,361031000000.0,361031000000.0,36,103,145902,1,408.0,"New York-Newark, NY-NJ-CT-PA",35620.0,"New York-Newark-Jersey City, NY-NJ-PA",19318471,9159786,8946175,217.4054988,0.0,217.4054988,216.8783931,3272,608.0,544.0,0.627,83,0.152573529,18,0.033088235,443,0.814338235,1107,255,462,390,0.230352304,230,50,3,48,95,34,50,3,48,69,34,0,26,0,47,105,78,0.204347826,2.803414352,15.08679566,1.06050214,0.230543943,0.013832637,0.221322186,0.438033493,0.156769882,0.230543943,0.013832637,0.221322186,0.318150642,0.156769882,0.0,0.119882851,0.0,3.863916492,0,0.422794118,0.846984988,0.846984988,0.896091475,0.772120953,0.565652361,0.680469044,0.733847268,0.935862674,0.131353512,0.344053852,4.813043478,0.022080874,18.43933542,0.276917882,3.478865866,14.68355168,62.82968957,0.0,35.32569343,5.887615571,50.04473236,0.0,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,177970,208763,-99999,-99999,2.6389e-05,0.145805103,3.51067e-05,0.216479409,-99999.0,-99999.0,-99999.0,-99999.0,12,18,11,1,9.0,4741.53457,879826.4478
